"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RUNX3",36.5350096443392,1.09152207130373,0.24981742900104,4.36927909981487,1.24657364770505e-05,0.000186410837552478
"RXFP1",922.205753756224,-0.715614381774334,0.260787529075166,-2.74405139046383,0.0060686036815996,0.0207149177391247
"RXFP3",1.02725040696306,-1.96144037954114,0.608788441366991,-3.2218751971323,0.00127354595764815,0.00609220166962198
"RYR2",2591.78309422266,-0.629980966321027,0.129690882071675,-4.8575578811536,1.18842403034651e-06,3.54453996853212e-05
"S100A10",394.181549514783,0.886249513565176,0.232597045442835,3.81023547344667,0.000138834492890005,0.00113057234930241
"S100A11",364.670679598163,0.944646825746587,0.242987405544177,3.88763698937821,0.000101224860935564,0.000894180392796543
"S100A12",18.2919218990864,2.54611364633637,0.574408106694964,4.43258654719591,9.31093082035517e-06,0.000151436884571065
"S100A2",17.0040705548597,0.685937779627636,0.180409645756852,3.80211255750767,0.000143467517333067,0.00115697508102453
"S100A4",96.5552077146568,1.2699095171131,0.28473784039722,4.45992536622998,8.1988198696401e-06,0.000138537665990849
"S100A7",5.89265284688205,1.03248474406372,0.276278549515116,3.7371151176079,0.000186143713708425,0.00140334567063204
"S100A8",172.74193393675,1.49528796784481,0.453680272975602,3.29590695675945,0.000981045005586829,0.00497464507386894
"S100P",10.8518089715811,1.53867497758074,0.342676203108754,4.49017166532693,7.11657956204355e-06,0.000125328993989895
"S1PR3",339.221529367852,0.828634120016796,0.212633725726026,3.89700230848833,9.73906911671829e-05,0.000869829664983848
"SAFB2",3932.708928593,0.615014934695053,0.101901628412655,6.035378867593,1.58590156423057e-09,3.62470322780404e-07
"SAGE1",2.01231676060836,1.67870102044241,0.653259988857924,2.56972882018572,0.0101778151623653,0.0310511311817393
"SALL3",411.07643309213,0.774522766742045,0.170823758069276,4.53404594007318,5.78644349412203e-06,0.000107184313193319
"SAMD1",1480.77691804554,0.678747870417354,0.12783848003018,5.30941755766431,1.09976115605088e-07,6.36112376652333e-06
"SAMD11",112.540420628371,1.33016983745714,0.284807620281679,4.67041519514676,3.0059156007346e-06,6.70785667407507e-05
"SAMD12",1121.34049885665,-0.635291482281553,0.125081185245807,-5.07903311783534,3.79360583239731e-07,1.53676424326199e-05
"SAMD13",60.1452517857944,-0.631939576190779,0.142040891037444,-4.44899754975621,8.62720002925082e-06,0.000143226133157661
"SAP25",17.6635416465439,1.07491971105914,0.22730480914038,4.72897918492909,2.25651514009656e-06,5.41389096540514e-05
"SASH3",125.59793134743,0.928999810027496,0.247813679008885,3.74878341560068,0.000177694454990246,0.00135759313905813
"SBNO2",730.483006546726,0.871213266947976,0.165057548746556,5.2782394598972,1.30430948978021e-07,7.18307743971574e-06
"SBSN",11.3156844416766,0.639851872730598,0.252776574237418,2.53129418602541,0.0113642489161319,0.033815531960528
"SCAI",1519.71164000312,-0.627180610794405,0.144563709770506,-4.33843743903674,1.43499319768486e-05,0.000206207857718937
"SCAMP2",1004.91513719178,0.64515639397553,0.144775864216273,4.45624274092928,8.34085849797297e-06,0.00013974155907908
"SCAT1",1.07369688178031,1.68926323492596,0.494354186626128,3.41711121423863,0.000632894194742156,0.00355434238546383
"SCG2",3790.70744605316,-0.978449558055348,0.198711540343829,-4.92396947033043,8.48060730919713e-07,2.774400753141e-05
"SCGN",36.5763302085454,0.633830760097512,0.210716157648054,3.00798366471811,0.00262987273609088,0.0106930678877002
"SCIN",196.582064056175,1.01603220310319,0.361832030405094,2.80802172755594,0.00498468635420203,0.0177809257119745
"SCLT1",261.649261999798,-0.603438530111988,0.0951559311425402,-6.34157558931412,2.27427122289605e-10,8.97840928413491e-08
"SCN2A",5847.32272181168,-0.818341789982852,0.198973838295556,-4.11281099562087,3.90870386573446e-05,0.000437472613591198
"SCN2B",3762.67636135623,-0.647142866746574,0.173712646165676,-3.72536416335152,0.000195033456315672,0.00145374577308005
"SCN3B",6065.72067745958,-0.694163919158446,0.209604081509818,-3.31178626941924,0.000927023401208712,0.00475846376567549
"SCN5A",52.4039898730185,-0.633161500655832,0.189829438133133,-3.33542314028121,0.000851696940242252,0.00446364848261646
"SCN8A",3454.46124579278,-0.690580938613751,0.177184725021517,-3.89751960012291,9.71829590363625e-05,0.000868725232423441
"SCOC",4957.1861044605,-0.630855568685871,0.136250871300415,-4.63010300532256,3.65483874675338e-06,7.73465045889436e-05
"SCRIB",3348.2511223008,0.607116195723393,0.123580841281023,4.91270482892094,8.98284600015154e-07,2.89813573850357e-05
"SCT",9.03706494748793,1.95537730738966,0.362641981682684,5.39203237947405,6.96652104338507e-08,4.78683770300696e-06
"SCX",155.233248833103,0.839813307374689,0.201403253742009,4.16981002923847,3.04853646842603e-05,0.000363297872332241
"SDR42E2",53.6269042137111,0.601095592054617,0.206713000231221,2.90787512823216,0.00363893610754465,0.0139079148153183
"SEC14L4",10.1567043691433,0.747555081998374,0.276874166574898,2.69998133537009,0.00693433662166664,0.0229066257517492
"SEC16B",34.9193832282632,-0.643708084023594,0.238683984478023,-2.69690522148487,0.00699871870686709,0.0230670460785457
"SEL1L2",3.43661453087308,-0.863623858674629,0.362351135769989,-2.38338940718219,0.017154037883434,0.0468215744265246
"SELL",126.283412770725,0.871912415927428,0.291702793221847,2.98904376710688,0.00279852041366409,0.0112276928569638
"SELPLG",351.869698184334,0.814306484891094,0.217856588203242,3.73780977480201,0.000185630306198232,0.00140131169093758
"SEMA3E",184.096927654344,-0.90893762032938,0.253894430245715,-3.57998251261253,0.000343617202453529,0.00221393481212863
"SEMA3F",317.03684297315,1.04532621111384,0.199555610161722,5.23827022586183,1.62088614925232e-07,8.37959546636084e-06
"SEMA3G",485.526266363716,-0.614925851559044,0.229208328750108,-2.68282507408123,0.00730031640238374,0.0238148692976199
"SERF1A",41.1003287083594,-0.704524800615743,0.175113790034645,-4.0232399771392,5.74029535152038e-05,0.000583789381581087
"SERHL2",198.402067525419,0.854873729390228,0.206996671912139,4.12989117889337,3.62934982494094e-05,0.000414104428528337
"SERINC2",24.4752607214025,0.669501616318602,0.206957919783249,3.23496494852569,0.00121657664775157,0.00587272760174073
"SERPINA1",242.287546266414,0.966012072943986,0.350244627655679,2.75810675358499,0.00581372083818631,0.0200116234241502
"SERPINA5",33.0562481881696,1.38312377246083,0.392800248771586,3.52118863668316,0.000429616876901444,0.00264182136736365
"SERPINB2",4.4749258353641,-1.13952774292141,0.378079509931935,-3.01398968467388,0.00257836572355043,0.0105371833155375
"SERPINC1",8.69022604860988,1.35084832616478,0.283985147160946,4.7567569630647,1.96727776604378e-06,4.98430596664044e-05
"SERPINF2",107.251909808409,1.25842098346772,0.214241881651779,5.87383276213524,4.2583297223664e-09,6.90008307923445e-07
"SERPING1",1500.45657078316,0.620527248830551,0.204650980260296,3.03212448844027,0.00242839031670863,0.0100548510577221
"SERPINH1",1137.49452152887,2.72080817124719,0.309961542885235,8.77788949532552,1.66570813277209e-18,1.80837603434402e-14
"SERTAD1",247.587994813042,0.93077935415396,0.17944782108842,5.18690808563974,2.13814190771962e-07,1.02711228412204e-05
"SERTAD3",176.671169125787,0.654207331929355,0.13989732864792,4.67633898554132,2.92041704568752e-06,6.58473679262856e-05
"SERTM1",521.227212131375,-1.22556427299892,0.277621241832325,-4.41451909410854,1.01234781019176e-05,0.000161033758261492
"SEZ6",1046.7693405665,-0.706259132671526,0.182600894946389,-3.86777476024354,0.000109833042634803,0.000950500141382809
"SFRP2",331.562438256368,0.70249760704821,0.239049169778422,2.93871594575862,0.00329574975631684,0.0128590502172341
"SFTPA2",27.2503926820881,-0.822981660514122,0.232809866571332,-3.5349947690553,0.000407783230863556,0.00253701928130097
"SGF29",306.996280381294,0.605196433148874,0.132673755816955,4.5615384099312,5.07801843732393e-06,9.76607744283565e-05
"SGIP1",2211.29228306269,-0.621110089873803,0.116369935239979,-5.33737591752497,9.43013950480259e-08,5.80047079512121e-06
"SGO1",3.80116254782299,1.07901806757489,0.368434237795104,2.92865851456226,0.00340428200877328,0.0131900741000168
"SGTB",2968.5414468939,-0.814615302184038,0.157689547428968,-5.1659435610403,2.39228975800355e-07,1.11707069925874e-05
"SH2D2A",11.3942117801733,0.796206535152647,0.31912083137577,2.49500019074311,0.0125957062461777,0.0367200013054854
"SH2D3A",9.24417502635431,0.986840807488573,0.268668806859865,3.67307548286876,0.000239648654535238,0.00168780124421784
