"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SEMA5B",582.389745399283,-0.74283047366965,0.156737320702396,-4.73933374859772,2.14422079667329e-06,8.46323190771756e-05
"SEPTIN4",13939.7504082478,-0.869916930729195,0.240878848444645,-3.61142929877924,0.000304514104684046,0.00375432952463664
"SERPINA5",32.5879056444686,1.58470397578686,0.479716970101642,3.30341446009529,0.000955151046105822,0.00878521314328596
"SERPIND1",62.5677530515423,3.01376235032982,0.472332631803626,6.38059314009625,1.76403398281176e-10,3.82606982291405e-08
"SERPING1",1522.53162847405,0.75271564454363,0.211960985220303,3.55119902731764,0.000383480309248836,0.00447360318987937
"SERPINH1",448.571034177498,0.873195009759153,0.238570146583408,3.66011851132375,0.000252098624220233,0.00324996938330794
"SEZ6",1166.0290383056,-0.712260268368597,0.181475290494657,-3.92483332814705,8.67898076553703e-05,0.00146441412614877
"SFRP2",360.726227377678,0.802185471553642,0.256125964943485,3.1319958979194,0.00173622301097101,0.0135194221209803
"SFTPD",81.265567268096,-0.64263369858431,0.140085122500626,-4.58745145175169,4.48689723518222e-06,0.000151644908069547
"SGK2",215.083444856586,-1.27267415434976,0.288692953139637,-4.40840048400553,1.0413685034853e-05,0.000292631098966812
"SH2D3A",8.39394626448453,0.837217021816471,0.307903915548193,2.71908533649495,0.00654627167873155,0.0353758367931453
"SH3D21",271.034094396264,-0.707662562041676,0.192770408638322,-3.67101240818242,0.000241591609918985,0.00314851887207285
"SH3TC2-DT",14.3708400237255,-1.26598573108256,0.416332284959138,-3.04080605040469,0.00235945762564678,0.0168565025126156
"SHANK1",2987.39328705999,-0.794563257796112,0.265288696557338,-2.99508900344112,0.00274364771198343,0.0188826524601694
"SHOC1",11.6827490469494,-0.76624477437557,0.275048115635966,-2.7858572039436,0.00533863837398268,0.0305494829084972
"SHOX",1.70262255297752,1.99979080898011,0.578493666480038,3.45689317766993,0.000546441414138665,0.00586617068325698
"SHOX2",7.0914248940581,2.84712471823323,0.310061196613328,9.18246058949399,4.21351318641584e-20,1.04588760649478e-16
"SIGLEC1",58.6687283092783,1.10962303836738,0.329000236379051,3.37271197911526,0.000744317675492398,0.00735104194098151
"SIGLEC8",133.611628856722,0.754318524837489,0.287437109834914,2.62429066751583,0.00868296489141436,0.0432117254787696
"SIRPB2",57.8328280881344,0.985629278349281,0.268971170321339,3.66444209307545,0.000247878311388223,0.00320648608941106
"SIX1",53.0106217681052,3.65626087571276,0.411369845426163,8.88801383077806,6.22109390470833e-19,1.06907106023988e-15
"SIX2",29.8051380466602,3.94267178413444,0.554445441577123,7.11101848528051,1.15189708774718e-12,4.43678981728827e-10
"SIX4",103.077454980601,0.625854698791561,0.170600000708294,3.66855038800205,0.000243929623202725,0.00316571438847658
"SIX6",1.88615369768684,3.77270340811517,0.617471285329852,6.10992526737467,9.96778046196798e-10,1.66179265313705e-07
"SKOR1",89.4870718997155,-0.732340200732359,0.207132166295608,-3.53561792854134,0.000406822618360195,0.00469637830849501
