"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SKI",3529.93950102948,0.207685786523165,0.165532720870256,1.2546509562055,0.209605496774082,0.444465951725824
"CCDC27",3.95540430663999,-0.860553963755302,0.542915052012341,-1.58506189976796,0.112952271039384,0.312054683203359
"DFFB",180.086871624052,0.568823342650685,0.112696629914186,5.04738556143003,4.47896886873636e-07,0.000155681492929161
"MEGF6",144.343432797896,-0.0274260885545394,0.199646977769822,-0.137372921247822,0.890736033820807,0.948447870179359
"AJAP1",815.866534766644,0.0285253150894985,0.180144022277412,0.158347275301598,0.874183157713824,0.939262738491592
"KCNAB2",5785.30496771111,-0.453183590482978,0.226546017084396,-2.0004041400302,0.0454566417077192,0.18562722984423
"NPHP4",680.315069098784,-0.145657051620701,0.147973178876552,-0.984347654936955,0.324944605822291,0.561497488595133
"PLEKHG5",1963.23752900568,0.00917680823460706,0.320483822638516,0.0286342323274079,0.977156309821763,0.989588444681827
"ACOT7",1227.46419845186,-0.59791654623268,0.219138431512866,-2.72848784261548,0.00636254354315159,0.0616306760763708
"PER3",1230.84706137908,0.0195999433216619,0.146165537033442,0.134094149137068,0.893328126172117,0.949559534725764
"TNFRSF9",2.04206725687265,-0.824558641232571,0.631687440447895,-1.30532695196207,0.191781540353132,NA
"RERE",5712.5839499668,0.0766550309743828,0.0893641262682332,0.857783029672297,0.391012282193963,0.620516688077369
"H6PD",988.571827397698,0.145392463303395,0.207621564773266,0.700276310229007,0.483754763223422,0.693143633598383
"GPR157",5.96078600072152,-0.0408966171410654,0.413302457364477,-0.0989508201859057,0.92117731819025,0.962916794689873
"UBE4B",1655.05392718132,0.214770005104163,0.0959368414217764,2.23866037198315,0.025178022826408,0.133644099273286
"KIF1B",15668.7524660518,0.129802506826501,0.101247488892891,1.28203186316865,0.199831469015713,0.431684823526279
"CLSTN1",12338.6346315027,-0.474843523887682,0.199989820812462,-2.37433846362091,0.0175804268643747,0.107901967278641
"CTNNBIP1",614.128577547567,-0.192028644873475,0.141581479618489,-1.3563118946837,0.174999952501414,0.400090332100085
"CASZ1",88.0481287570831,-0.108070920266695,0.241386726291158,-0.447708628917486,0.654363493341122,0.809311359209523
"C1orf127",1.89641311815039,-0.0905411527953664,0.614670859825798,-0.147300219862426,0.882895058946847,NA
"EXOSC10",894.341459569257,0.0377655861029583,0.131488573314255,0.287215726439585,0.773947145434372,0.883742209703998
"PEX14",428.688187172221,-0.359773760954488,0.14084920568096,-2.55431870712439,0.0106395819993927,0.0813227245018756
"MTOR",2250.44710500114,-0.160386745399536,0.0725082014996247,-2.2119807426249,0.0269679955634884,0.139240802274167
"VPS13D",5108.67522996263,-0.020979976162762,0.0691233407355067,-0.303515078112901,0.761497358419546,0.877166227155189
"TNFRSF8",3.47745024379099,-1.00354656926623,0.67768068914,-1.48085460504972,0.138645321897056,0.351637335433005
"AGTRAP",124.866704688605,0.184339499124562,0.139110683232778,1.325128270818,0.185128610881761,0.413706097815581
"MFN2",2919.58316914329,-0.107629013231348,0.108782897812159,-0.989392775849718,0.322471007678403,0.559559042721251
"PRAMEF26",0,NA,NA,NA,NA,NA
"PRAMEF25",0,NA,NA,NA,NA,NA
"AADACL4",0.184674054475495,0.0289096229976441,2.41374365821189,0.0119770891574545,0.990443893950081,NA
"KAZN",1184.13045845432,0.162705711321566,0.183938964322895,0.884563593801394,0.376392049368834,0.607558528605807
"TMEM51-AS1",40.3507525022375,0.303197522430969,0.301886671855529,1.00434219426576,0.315213702337187,0.553147201079229
"FHAD1",59.3204636473951,-0.626014443966952,0.27978778974752,-2.23746162951523,0.0252561844444159,0.133888593438814
"DNAJC16",596.305788051435,-0.152795861614498,0.0901037204731346,-1.69577749744591,0.0899280255622852,0.275639178880285
"SPEN",5154.87674013614,0.321587797723829,0.107766954400343,2.98410398171933,0.00284410101019072,0.0397278811570847
"FBXO42",673.772247060884,0.116539275558716,0.103481836299991,1.12618097750867,0.260088923580386,0.499534127221613
"ESPNP",14.1664934096234,0.356128961318808,0.34560992826971,1.03043614256616,0.302805314236443,0.541874448978979
"PADI2",4085.1681823054,0.347894983223536,0.251536323141726,1.38308049858675,0.166640184537279,0.389240090012524
"PADI1",2.35789544256834,0.533760004822102,1.12016974923819,0.476499213788896,0.633718767330802,0.797187506535049
"MFAP2",2.15554058328262,0.63850071684526,0.707500484468395,0.902473893463154,0.366805183459507,NA
"NBPF1",851.506322767346,0.490908829454256,0.2431882977219,2.01863672739565,0.0435249907627238,0.181710928272905
"ARHGEF10L",1058.45611491169,0.517401830123222,0.191935225615132,2.69571064125933,0.0070238652620608,0.0649313371855209
"ACTL8",0.525853921018877,-1.0347820747299,1.03439496263699,-1.00037424011803,0.317129431447275,NA
"IGSF21",897.457702307281,-0.254662065998415,0.137726097021461,-1.84904728664992,0.0644509849868674,0.228204633599511
"UBR4",7963.9493388293,-0.0654067415888177,0.067512634767322,-0.968807421221789,0.332641283165929,0.568485942835814
"CAPZB",1288.66722864286,-0.27009389340377,0.11267807482144,-2.39704036328084,0.0165281029126731,0.104362620678848
"PAX7",40.3365776184685,-0.612246173507823,0.30071244057815,-2.03598551603225,0.0417518097056485,0.177642849241135
"IFFO2",676.800272207525,-0.0211018517048662,0.172977278844512,-0.121992043381805,0.90290531966695,0.953760342483627
"TMCO4",82.9523325623425,-0.00725775858515714,0.173711864548807,-0.0417804425967574,0.966673725944392,0.984838456556291
"LINC01141",39.7130895322784,0.280394402037451,0.257320858795394,1.08966837492332,0.275859251821464,0.516663196833106
"EIF4G3",3304.66185542795,-0.0794214014772868,0.0763884284171282,-1.03970461394489,0.298477156333154,0.538007009103536
"ALPL",394.094446590893,-0.673068669753667,0.241666587240812,-2.78511265226325,0.00535091292292588,0.0560738872558696
"HP1BP3",2701.56832180458,0.477072713580894,0.08635351358734,5.52464739142746,3.30147981406313e-08,2.45901291151023e-05
"ECE1",1593.37261030581,0.154173360812684,0.121084291769548,1.27327301138378,0.202921180189161,0.435476780979807
"LDLRAD2",5.30353484562018,0.73376861611027,0.379894211083352,1.93150775848299,0.0534202907923236,0.204915373775656
"ZBTB40",1015.90571147831,0.535344655923862,0.115018104376196,4.65443817586214,3.24865291846537e-06,0.000559922781938804
"HSPG2",772.58507411587,-0.15332369212091,0.229083603168378,-0.669291428982005,0.503309593186758,0.708362907673764
"CDC42",756.025441568245,-0.332717545823529,0.1645974265624,-2.02140186983661,0.0432381813082132,0.181107104073667
"TCEA3",113.314686342797,0.530608223861838,0.239964123207105,2.21119814399876,0.0270221188630006,0.13934246894393
"E2F2",4.85927591568577,-0.559742536442026,0.651150299799022,-0.859621099176014,0.389997940493871,0.619971571689891
"LUZP1",1812.5214313265,-0.212600595507042,0.206138878196663,-1.03134642706367,0.302378393906775,0.541621695862389
"NIPAL3",2388.37528082298,0.333480751766016,0.255286627744096,1.30629933386211,0.191450783566531,0.421864793509589
"IFNLR1",57.0105176337103,0.519283201019103,0.263247795257155,1.97260227958163,0.0485408930961484,0.1935035746765
"NCMAP",8.99752708347929,0.218638664383588,0.39439165659777,0.554369395817551,0.579326066365562,0.761109053424077
"TMEM57",549.234046803445,0.0836089020234089,0.0825531943985385,1.01278821046916,0.311161333169532,0.54959183675874
"MAN1C1",979.798998994004,0.00240958677222605,0.14499656216774,0.0166182338132853,0.986741178087338,0.993807163565777
"RHCE",13.8634620548949,-0.688369613615032,0.238540305661828,-2.88575807641881,0.00390472178061175,0.0472660572091877
"LIN28A",3.64432395249433,-0.30002413835431,0.526035649108088,-0.570349440884875,0.568440713899488,0.753453100824573
"SH3BGRL3",610.708626763766,0.0396794517813128,0.101573157861381,0.39064899247756,0.696056706718289,0.834681336384111
"RPS6KA1",342.837450603657,0.507325320743759,0.254906079442869,1.99024410030779,0.0465640524765194,0.188492134596237
"TMEM222",430.470822528256,-0.294273387761829,0.097054475218909,-3.0320434693824,0.00242904221053803,0.0362358192423251
"WASF2",1910.17958757562,0.3715389154517,0.168868863372376,2.20016235102152,0.0277953784111047,0.141352134255935
"AHDC1",2565.15805408537,-0.0127050753689341,0.172973808908114,-0.0734508620069947,0.941447344834345,0.972920817573581
"PHACTR4",597.440824437833,0.347829643250033,0.15205384410068,2.28754258274275,0.0221641728993665,0.123989760143854
"SNHG3",147.922288503369,0.428340445154728,0.123468865974857,3.46921826626281,0.000521975205051562,0.0146669991009221
"TAF12",100.330131017342,0.0158791735131464,0.126368782643849,0.125657406686424,0.90000311907672,0.952673081329052
"RCC1",134.045022687452,0.917985978974413,0.21883231225287,4.19492884539666,2.72957261143688e-05,0.00220640452757814
"SRSF4",1129.91721339489,0.146740396489172,0.0793768419433444,1.84865500940323,0.064507644065382,0.228250240411188
"PTPRU",1051.59390364217,0.293031246723988,0.1715835496111,1.70780501620437,0.0876725280174518,0.271556071511707
"MATN1-AS1",38.8346018974917,0.414720900377571,0.362761261669496,1.14323370270835,0.25294157268218,0.492033998534358
"MATN1",10.9083243161147,0.492949232876189,0.40557309685768,1.21543868835356,0.224198819774259,0.460978140395697
"PTP4A2",3399.73354375762,0.544967864541194,0.313556180028865,1.73802303782061,0.082206754502529,0.262304106160623
"ZBTB8A",187.292010284838,0.140966913935568,0.090156042663156,1.56358808318876,0.117914335239598,0.319364085898937
"RNF19B",421.606337096499,-0.196422490497006,0.130864327629697,-1.50096282199085,0.133365177810223,0.344107748586115
