"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01068",3.83950931099035,2.07262461211559,0.586642574659654,3.53302794860746,0.000410829037858535,0.012526081263947
"LOC105370333",26.2394346806963,0.631301601955846,0.220151600046341,2.86757671451381,0.00413628512761264,0.049040492516408
"KDELC1",59.4145281777467,0.687280329975717,0.157799454909612,4.35540370129537,1.32821899844096e-05,0.00138055128890775
"LINC00460",6.22272130837404,-1.52686604122896,0.454404127792273,-3.36015002470875,0.000779001581438876,0.0181115696554156
"LINC00567",6.14344243644788,-1.36357035620742,0.418165702354435,-3.26083738702144,0.00111083725761081,0.0221930761649062
"LINC00346",23.0039175477884,-0.872768005977361,0.22744084404577,-3.83734069242957,0.000124373867065031,0.00576403777253603
"ARHGEF7-AS2",9.11198950119275,-0.939621595552914,0.300812305961208,-3.12361421701307,0.00178644514654565,0.0300212034900963
"SLC10A1",46.3334458800553,1.29178180707911,0.343452999629803,3.76116035810279,0.000169126955895815,0.00682513486100921
"SAMD4A",2062.9071822229,0.6649937880999,0.181394906832109,3.66600032885921,0.00024637360739731,0.00892177866124584
"RTN1",5551.58980055253,-0.69333968194321,0.236941475627017,-2.92620648245913,0.00343123117655198,0.0442811424424453
"TSHR",62.3082652453444,0.850896339044141,0.278722762062571,3.05284122741695,0.00226685842104523,0.0347227055770333
"CLMN",2104.76919389115,1.03850339174244,0.322968741394505,3.21549196141528,0.00130221141896663,0.0246215948708515
"LOC101929718",12.9624712078439,0.860760151021049,0.265519538486371,3.24179589919418,0.00118779055613016,0.0231291989244581
"MIR6717",26.188011518958,1.42048829279508,0.355410250049714,3.9967566849757,6.42162448136601e-05,0.00376188142019349
"AJUBA",44.5326652468756,0.883917466186728,0.235993073938041,3.74552291487502,0.000180018413675676,0.00706210543021251
"CPNE6",1136.55904791821,-0.677313764145091,0.195966513158774,-3.4562729786202,0.000547700348992331,0.0148921652910496
"NYNRIN",466.007760990849,0.68125199332484,0.226412097212731,3.00890280029849,0.00262192984575676,0.0382647634242527
"CTSG",2.56174501141219,-3.26322316221451,1.09986995492311,-2.96691726836255,0.00300801887025918,0.0411165870197969
"LINC01551",122.946396753381,-0.601944629219639,0.20877484855344,-2.88322388156617,0.00393627569830679,0.0474856733131313
"LOC105370424",53.6283449305017,-0.699980189274171,0.220323517621478,-3.1770561619153,0.00148778221903583,0.0265420856954595
"LOC101927124",19.3399965759916,0.778203525262397,0.22511658880903,3.45689106866557,0.000546445690610438,0.0148921652910496
"NFKBIA",885.912885981405,0.73820577826254,0.119860033970842,6.1588984568628,7.3252674996236e-10,1.65490394729855e-06
"LOC102723809",15.6287024734107,0.796748017115138,0.223511830438482,3.56467939773967,0.000364301210751355,0.0116526100463489
"RDH12",23.3233020948986,-0.886356454006098,0.300702846019532,-2.94761577996014,0.0032023480874463,0.0424014700376119
"ADAM21",50.3092218016524,-0.697207438514777,0.162788965103494,-4.28289127627001,1.84480328090372e-05,0.00169486222128842
"JDP2",475.048000614832,0.766933502949335,0.214353584232641,3.57788980153917,0.000346379421786123,0.0112169919896733
"TTC8",151.195397375793,-0.751927760140379,0.1845059518159,-4.07535774721594,4.59436609378289e-05,0.00308493232238662
"ITPK1-AS1",122.139041993121,0.879606291223054,0.235075831987067,3.74179805634569,0.000182708312031683,0.00713554653075046
"SERPINA5",35.7218865754708,1.86740833877891,0.464976311825336,4.01613650262766,5.91599978714878e-05,0.00357617900176776
"WARS",874.45785257289,-0.980014654581068,0.238904106311761,-4.10212561730598,4.0937190625515e-05,0.00280837207399709
"SNORD114-21",5.76766779928988,-1.29008817343169,0.375671166068084,-3.43408887867078,0.000594549214350372,0.0155468492401102
"RTL1",138.308640380293,-0.809800519626667,0.272346512799657,-2.97341982205724,0.00294501336615735,0.0406474214104642
"AMN",14.799697466716,1.2014775017987,0.360973551767335,3.32843637966339,0.00087334949668305,0.0192754431902933
"XRCC3",313.763560795994,0.644772782405007,0.207331290838681,3.10986720719686,0.00187171470718656,0.0310291019223972
"LINC00638",43.7263446905015,1.09808575082935,0.272150496883056,4.03484749580008,5.46377733948331e-05,0.00341158911421929
"AHNAK2",2059.6938847794,-0.708927613828268,0.246774338783129,-2.87277687511621,0.00406881370260865,0.0484886341530877
"C14orf79",122.158708787842,-0.687030830634141,0.201730771292817,-3.40568187109591,0.000659990371736082,0.0166426726954896
